index,자연,음식,레포츠,역사,테마파크,휴식,예술,도심,가족,장소
4833,0,0,0,0,1,1,0,0,0,송도구름산책로
4834,1,0,0,0,0,0,0,0,0,송도구름산책로
4835,1,1,0,0,0,1,0,0,0,송도구름산책로
4836,1,1,0,0,0,0,0,0,0,송도구름산책로
4837,1,1,0,0,0,1,0,0,0,송도구름산책로
4838,1,1,0,0,0,1,0,1,0,송도구름산책로
4839,1,1,0,0,0,1,0,1,0,송도구름산책로
4840,1,1,0,0,0,0,0,0,0,송도구름산책로
4841,1,0,0,0,0,1,0,0,0,송도구름산책로
4842,1,1,0,0,0,0,0,0,0,송도구름산책로
4843,1,0,0,0,1,1,0,0,0,송도구름산책로
4844,1,1,0,0,0,1,0,0,0,송도구름산책로
4845,1,1,0,0,0,0,0,0,0,송월동 동화마을
4846,1,1,0,0,0,0,0,0,0,송월동 동화마을
4847,1,1,0,0,0,0,0,1,0,송월동 동화마을
4848,1,1,0,0,0,0,0,0,0,송월동 동화마을
4849,0,1,0,0,0,0,0,1,0,송월동 동화마을
4850,1,0,0,0,0,1,0,0,0,송월동 동화마을
4851,0,1,0,0,0,1,0,0,0,송월동 동화마을
4852,1,1,0,0,0,0,0,0,0,송월동 동화마을
4853,0,0,0,0,1,0,0,0,0,송월동 동화마을
4854,1,1,0,0,0,1,0,0,0,송월동 동화마을
4855,0,1,0,0,0,1,0,1,0,송월동 동화마을
4856,1,1,0,0,0,0,0,0,0,송월동 동화마을
4857,0,1,0,0,0,1,0,0,0,송월동 동화마을
4858,1,1,0,0,0,0,0,0,0,송월동 동화마을
4859,1,1,0,0,0,0,0,0,0,송월동 동화마을
4860,1,0,0,0,0,1,0,0,0,송월동 동화마을
4861,1,1,0,0,0,0,0,0,0,송월동 동화마을
4862,1,1,0,0,0,0,0,0,0,송월동 동화마을
4863,1,1,0,0,0,1,0,0,0,송월동 동화마을
4864,1,1,0,0,0,1,0,0,0,송월동 동화마을
4865,1,1,0,0,0,1,0,0,0,송월동 동화마을
4866,1,1,0,0,0,1,0,0,0,송월동 동화마을
4867,1,1,0,0,0,0,0,0,0,송월동 동화마을
4868,1,1,0,0,0,0,0,0,0,송월동 동화마을
4869,0,1,0,0,0,0,0,1,0,송월동 동화마을
4870,1,0,0,0,0,1,0,0,0,송월동 동화마을
4871,1,0,0,0,0,1,0,0,0,송월동 동화마을
4872,0,1,0,0,0,1,0,0,0,송월동 동화마을
4873,1,0,0,0,0,0,0,1,0,송월동 동화마을
4874,1,1,0,0,0,1,0,0,0,송월동 동화마을
4875,0,1,0,0,0,0,0,0,0,송월동 동화마을
4876,1,0,1,1,0,0,0,1,0,송월동 동화마을
4877,1,0,0,0,0,0,0,0,0,송월동 동화마을
4878,1,0,0,0,0,0,0,0,0,송월동 동화마을
4879,1,1,0,0,0,1,0,0,0,송월동 동화마을
4880,1,1,0,0,0,1,0,0,0,송월동 동화마을
4881,1,0,0,0,0,1,0,0,0,송월동 동화마을
4882,1,1,0,0,0,0,0,0,0,송월동 동화마을
4883,1,0,0,0,0,1,0,0,0,송월동 동화마을
4884,1,1,0,0,0,1,0,0,0,송월동 동화마을
4885,1,1,0,0,0,0,0,0,0,송월동 동화마을
4886,1,0,0,0,0,0,0,0,0,송월동 동화마을
4887,1,1,0,0,0,0,0,0,0,송월동 동화마을
4888,1,0,0,0,0,1,0,0,0,송월동 동화마을
4889,1,1,0,0,0,0,0,0,0,송월동 동화마을
4890,1,1,0,0,0,0,0,0,0,송월동 동화마을
4891,1,0,0,0,1,0,0,0,0,송월동 동화마을
4892,1,1,1,0,0,0,0,0,0,송월동 동화마을
4893,0,1,0,0,0,0,0,0,0,송월동 동화마을
4894,1,0,0,0,0,0,0,0,0,송월동 동화마을
4895,1,1,0,0,0,0,0,0,0,송월동 동화마을
4896,1,1,0,0,0,0,0,0,0,송월동 동화마을
4897,0,1,0,0,0,1,0,0,0,송월동 동화마을
4898,1,0,0,0,0,1,0,0,0,송월동 동화마을
4899,1,0,0,0,0,1,0,0,0,송월동 동화마을
4900,1,0,0,0,0,0,0,0,0,송월동 동화마을
4901,1,0,0,0,0,1,0,0,0,송월동 동화마을
4902,1,0,0,0,0,1,0,0,0,송월동 동화마을
4903,1,1,0,0,0,0,0,0,0,송월동 동화마을
4904,1,0,1,0,0,0,0,0,0,송월동 동화마을
4905,0,1,0,0,0,1,0,0,0,송월동 동화마을
4906,1,1,0,0,0,1,0,0,0,송월동 동화마을
4907,1,1,0,0,0,0,0,0,0,송월동 동화마을
4908,1,0,0,0,0,1,0,0,0,송월동 동화마을
4909,1,1,0,0,0,0,0,0,0,송월동 동화마을
4910,0,1,0,1,0,1,0,0,0,송월동 동화마을
4911,1,0,0,0,0,0,0,0,0,송월동 동화마을
4912,1,1,0,0,0,1,0,0,0,송월동 동화마을
4913,0,0,0,0,1,0,0,0,0,송월동 동화마을
4914,1,1,0,0,0,1,0,0,0,송월동 동화마을
4915,1,0,0,0,0,1,0,0,0,송월동 동화마을
4916,1,0,0,0,0,1,0,0,0,송월동 동화마을
4917,1,1,0,0,0,0,0,0,0,송월동 동화마을
4918,0,1,0,0,0,0,0,0,0,송월동 동화마을
4919,1,0,0,0,0,1,0,0,0,송월동 동화마을
4920,1,0,0,0,0,0,0,0,0,송월동 동화마을
4921,1,1,0,0,0,0,0,0,0,송월동 동화마을
4922,1,1,0,0,0,0,0,0,0,송월동 동화마을
4923,1,0,0,0,0,0,0,0,0,송월동 동화마을
4924,1,0,0,0,0,0,0,0,0,송월동 동화마을
4925,0,1,0,0,0,1,0,0,0,송월동 동화마을
4926,0,0,0,0,0,0,0,0,0,송월동 동화마을
4927,1,1,0,0,0,0,0,0,0,송월동 동화마을
4928,0,0,0,0,0,1,0,0,0,송월동 동화마을
4929,0,1,0,0,0,0,0,0,0,송월동 동화마을
4930,0,1,0,0,0,0,0,0,0,송월동 동화마을
4931,1,1,0,0,0,0,0,0,0,송월동 동화마을
4932,1,1,0,0,0,0,0,0,0,송월동 동화마을
4933,1,1,0,0,0,1,0,0,0,송월동 동화마을
4934,0,1,0,0,0,1,0,0,0,송월동 동화마을
4935,0,1,0,0,0,1,0,0,0,송월동 동화마을
4936,0,1,0,0,0,0,0,0,0,송월동 동화마을
4937,0,1,0,0,0,1,0,0,0,송월동 동화마을
4938,1,0,0,0,0,1,0,0,0,송월동 동화마을
4939,1,1,0,0,0,1,0,0,0,송월동 동화마을
4940,1,0,0,0,0,1,0,0,0,송월동 동화마을
4941,0,1,0,0,0,0,0,0,0,송월동 동화마을
4942,1,1,0,0,0,1,0,0,0,쇠소깍
4943,1,0,0,0,1,0,0,1,0,쇠소깍
4944,1,1,0,0,0,1,0,0,0,쇠소깍
4945,1,1,1,0,0,0,1,0,0,쇠소깍
4946,1,1,0,0,1,0,0,0,0,쇠소깍
4947,0,0,1,0,0,1,0,0,0,쇠소깍
4948,1,1,0,0,1,1,0,1,0,쇠소깍
4949,1,0,0,0,0,1,0,0,0,쇠소깍
4950,1,0,0,0,0,1,0,0,0,쇠소깍
4951,1,1,0,0,0,1,0,0,0,쇠소깍
4952,1,1,0,0,1,1,1,0,0,쇠소깍
4953,1,1,0,0,0,1,0,0,0,쇠소깍
4954,1,1,0,0,1,1,0,1,0,쇠소깍
4955,1,1,0,0,0,0,0,0,0,쇠소깍
4956,1,0,0,0,1,0,0,0,0,쇠소깍
4957,1,0,0,0,0,1,0,0,1,쇠소깍
4958,1,1,0,0,0,1,0,0,0,쇠소깍
4959,1,1,0,0,1,1,0,1,0,쇠소깍
4960,1,0,0,0,0,1,0,0,0,쇠소깍
4961,1,0,0,0,0,1,0,0,0,쇠소깍
4962,1,1,0,0,0,1,0,0,0,쇠소깍
4963,1,0,0,0,0,1,0,0,0,쇠소깍
4964,1,0,0,1,0,0,0,0,0,쇠소깍
4965,0,0,0,0,0,1,0,0,0,쇠소깍
4966,1,1,0,0,0,1,0,0,0,쇠소깍
4967,1,1,0,0,1,1,0,1,0,쇠소깍
4968,1,0,0,0,0,1,0,0,1,쇠소깍
4969,1,1,0,0,0,0,0,1,0,쇠소깍
4970,1,1,0,0,0,1,0,0,0,쇠소깍
4971,1,1,1,0,1,1,0,0,0,쇠소깍
4972,1,0,0,0,0,0,0,0,0,쇠소깍
4973,1,1,0,0,0,1,0,0,0,쇠소깍
4974,1,1,0,1,0,1,0,0,0,쇠소깍
4975,1,1,0,0,0,1,0,0,0,쇠소깍
4976,1,1,0,0,0,1,0,0,0,쇠소깍
4977,1,0,0,0,0,1,0,0,0,쇠소깍
4978,1,0,0,0,0,1,0,0,0,쇠소깍
4979,1,1,0,0,0,1,0,0,0,쇠소깍
4980,0,0,0,0,0,0,0,0,0,쇠소깍
4981,1,0,0,0,0,1,0,0,0,쇠소깍
4982,1,0,0,0,0,1,0,0,0,쇠소깍
4983,1,1,0,0,1,1,0,0,0,쇠소깍
4984,1,0,0,0,0,1,0,1,0,쇠소깍
4985,1,0,0,0,0,1,0,0,0,쇠소깍
4986,0,0,0,0,0,1,0,1,0,쇠소깍
4987,1,1,0,0,0,1,0,0,0,쇠소깍
4988,1,0,0,0,0,1,0,0,0,쇠소깍
4989,1,1,0,0,0,1,0,0,0,쇠소깍
4990,1,0,0,0,0,1,0,1,0,쇠소깍
4991,1,1,0,1,0,1,0,0,0,쇠소깍
4992,0,0,1,0,0,0,0,0,0,쇠소깍
4993,1,1,0,0,0,1,0,0,0,쇠소깍
4994,1,1,0,0,0,1,0,1,0,쇠소깍
4995,1,0,0,0,0,1,0,0,0,쇠소깍
4996,1,1,0,0,0,1,0,1,0,쇠소깍
4997,1,1,0,1,1,1,1,0,0,쇠소깍
4998,1,1,0,0,0,1,0,1,0,쇠소깍
4999,1,0,0,0,0,1,0,1,0,쇠소깍
5000,1,1,1,1,0,0,0,0,0,쇠소깍
5001,1,1,0,0,0,1,0,0,0,쇠소깍
5002,1,1,0,0,0,1,0,0,0,쇠소깍
5003,1,0,0,0,1,1,0,0,0,쇠소깍
5004,0,1,0,0,0,1,0,0,0,쇠소깍
5005,1,1,0,0,0,0,0,1,0,쇠소깍
5006,1,0,0,0,0,1,0,0,1,쇠소깍
5007,1,1,0,0,1,1,0,0,0,쇠소깍
5008,1,1,0,0,0,0,0,0,0,쇠소깍
5009,1,0,0,0,0,1,0,0,0,쇠소깍
5010,0,1,0,0,0,1,0,0,0,쇠소깍
5011,1,0,0,0,0,1,0,0,0,쇠소깍
5012,0,1,0,0,0,1,0,0,0,쇠소깍
5013,1,0,0,0,0,1,0,0,0,쇠소깍
5014,1,1,0,0,0,1,0,0,0,쇠소깍
5015,1,1,0,1,1,1,0,0,0,쇠소깍
5016,0,0,0,0,0,0,0,0,0,쇠소깍
5017,1,0,0,0,1,1,0,0,0,쇠소깍
5018,1,1,0,0,0,0,0,0,0,쇠소깍
5019,1,1,0,0,1,1,0,0,0,쇠소깍
5020,1,1,0,0,0,1,1,1,0,쇠소깍
5021,1,1,0,0,1,1,1,0,0,쇠소깍
5022,1,1,0,0,0,0,0,0,0,쇠소깍
5023,1,1,0,0,0,1,0,0,0,쇠소깍
5024,1,1,0,0,0,1,1,0,0,쇠소깍
5025,1,0,0,0,0,1,0,0,0,쇠소깍
5026,1,1,0,0,0,1,0,1,0,쇠소깍
5027,1,1,0,1,1,1,0,0,0,쇠소깍
5028,1,1,0,0,0,1,0,1,0,쇠소깍
5029,1,1,0,0,0,1,0,0,0,쇠소깍
5030,1,1,0,0,0,1,0,0,0,쇠소깍
5031,1,1,0,0,0,1,0,1,0,쇠소깍
5032,1,1,0,0,1,1,0,1,0,쇠소깍
5033,1,0,0,0,0,1,0,0,0,쇠소깍
5034,1,1,0,0,0,1,0,0,0,쇠소깍
5035,1,1,0,0,0,1,0,1,0,쇠소깍
5036,1,0,0,0,0,1,0,0,0,쇠소깍
5037,1,1,0,0,0,1,0,0,0,쇠소깍
5038,1,0,0,0,0,1,0,1,0,쇠소깍
5039,1,0,0,0,0,1,0,1,0,쇠소깍
5040,1,1,0,0,0,0,0,1,0,쇠소깍
5041,1,0,0,0,0,0,0,1,0,쇠소깍
5042,0,1,0,0,1,1,0,0,0,쇠소깍
5043,1,1,0,0,0,0,0,1,0,쇠소깍
5044,1,1,0,0,0,1,0,0,0,쇠소깍
5045,1,1,0,0,0,1,0,0,0,쇠소깍
5046,1,1,0,1,0,1,0,0,0,쇠소깍
5047,1,0,0,0,1,1,0,0,0,쇠소깍
5048,1,1,1,0,0,0,0,0,0,쇠소깍
5049,1,1,0,0,0,1,0,0,0,쇠소깍
5050,1,0,0,0,0,1,0,0,0,쇠소깍
5051,1,1,0,0,0,1,0,0,0,쇠소깍
5052,1,0,0,0,0,1,0,0,0,쇠소깍
5053,0,0,0,0,0,0,0,0,0,쇠소깍
5054,1,1,0,0,0,1,0,0,0,쇠소깍
5055,1,0,0,0,0,1,0,0,0,쇠소깍
5056,1,1,0,0,0,1,0,0,0,쇠소깍
5057,1,1,0,0,0,1,0,0,0,쇠소깍
5058,1,0,0,0,0,0,0,0,0,쇠소깍
5059,1,1,0,0,0,1,0,0,0,쇠소깍
5060,1,0,0,0,0,1,0,0,0,쇠소깍
5061,1,1,0,1,1,1,0,0,0,쇠소깍
5062,1,1,0,0,0,1,0,0,0,쇠소깍
5063,1,0,0,0,0,1,0,0,0,쇠소깍
5064,1,1,0,0,1,0,0,0,0,쇠소깍
5065,1,1,0,0,1,0,1,0,0,쇠소깍
5066,0,0,0,0,1,0,1,0,0,쇠소깍
5067,1,1,0,0,1,1,0,1,0,쇠소깍
5068,1,1,0,0,0,1,0,0,0,쇠소깍
5069,0,1,1,0,0,0,0,0,0,쇠소깍
5070,1,1,0,0,0,1,0,0,0,쇠소깍
5071,1,1,0,0,0,1,0,0,0,쇠소깍
5072,0,1,0,0,0,1,0,1,0,쇠소깍
5073,0,0,0,0,0,1,0,1,0,쇠소깍
5074,1,0,0,1,0,1,0,0,0,쇠소깍
5075,1,1,0,0,1,1,1,1,0,쇠소깍
5076,1,0,0,0,0,1,0,1,0,쇠소깍
5077,0,1,0,0,1,0,0,0,0,쇠소깍
5078,1,1,0,0,0,1,0,1,0,쇠소깍
5079,0,1,1,0,0,0,0,0,0,쇠소깍
5080,1,1,0,0,0,1,0,0,0,쇠소깍
5081,1,1,0,0,0,1,0,0,0,쇠소깍
5082,1,0,0,1,1,0,0,0,0,쇠소깍
5083,1,0,0,0,0,1,0,1,0,쇠소깍
5084,1,1,0,0,0,1,0,0,0,쇠소깍
5085,1,1,0,0,0,1,0,0,0,쇠소깍
5086,1,0,0,0,0,1,0,0,0,쇠소깍
5087,1,1,0,0,0,1,0,0,0,쇠소깍
5088,1,1,1,0,0,1,0,0,0,쇠소깍
5089,1,1,0,0,0,1,0,0,0,쇠소깍
5090,1,1,0,0,0,1,0,0,0,쇠소깍
5091,1,1,0,0,0,1,0,1,0,쇠소깍
5092,1,0,1,0,0,1,0,0,0,쇠소깍
5093,1,1,0,1,1,1,0,1,0,쇠소깍
5094,1,1,0,0,0,1,0,0,0,쇠소깍
5095,1,0,1,0,0,0,0,1,0,쇠소깍
5096,1,0,0,0,1,1,0,0,0,쇠소깍
5097,1,1,0,1,0,1,0,1,0,쇠소깍
5098,1,1,0,0,1,0,1,0,0,쇠소깍
5099,1,1,0,0,1,1,0,1,0,쇠소깍
5100,1,1,0,0,0,1,0,0,0,쇠소깍
5101,0,1,0,0,0,0,0,0,0,쇠소깍
5102,1,0,0,0,0,1,0,0,0,쇠소깍
5103,1,1,0,0,0,0,0,0,0,쇠소깍
5104,1,1,0,1,1,0,0,0,0,쇠소깍
5105,1,1,0,0,0,0,0,0,0,쇠소깍
5106,1,1,0,0,0,1,0,0,0,쇠소깍
5107,1,1,0,0,0,0,0,1,0,쇠소깍
5108,1,1,0,0,0,1,0,1,0,쇠소깍
5109,1,1,0,0,0,1,0,0,0,쇠소깍
5110,1,1,0,0,0,1,0,0,0,쇠소깍
5111,1,1,0,0,0,1,0,0,0,쇠소깍
5112,1,1,0,0,0,1,0,0,0,쇠소깍
5113,1,1,0,1,0,1,0,1,0,쇠소깍
5114,1,1,0,0,0,0,0,0,0,쇠소깍
5115,1,1,0,1,0,1,0,0,0,쇠소깍
5116,1,1,0,0,0,1,0,0,0,쇠소깍
5117,1,1,0,0,0,0,0,0,0,쇠소깍
5118,0,0,1,0,0,0,0,0,0,쇠소깍
5119,1,1,0,0,1,0,0,0,0,쇠소깍
5120,1,0,0,0,0,1,0,0,0,쇠소깍
5121,1,0,0,0,0,0,0,0,0,쇠소깍
5122,0,1,0,0,1,1,0,0,0,쇠소깍
5123,1,1,1,0,0,1,1,1,0,쇠소깍
5124,1,1,0,0,0,0,0,0,0,쇠소깍
5125,1,1,0,0,1,1,0,1,0,쇠소깍
5126,1,1,0,1,0,0,0,0,0,쇠소깍
5127,1,1,0,0,0,1,0,0,0,쇠소깍
5128,1,1,0,0,1,1,0,0,0,쇠소깍
5129,1,0,0,0,0,1,0,0,0,쇠소깍
5130,1,1,0,0,0,1,0,0,0,쇠소깍
5131,1,1,0,0,0,1,0,1,0,쇠소깍
5132,0,1,0,0,0,1,0,0,0,쇠소깍
5133,1,1,0,0,0,1,0,0,0,쇠소깍
5134,1,1,0,0,0,1,0,0,0,쇠소깍
5135,1,1,0,0,1,0,0,0,0,쇠소깍
5136,1,1,0,0,0,1,0,0,0,쇠소깍
5137,1,1,0,0,0,1,0,1,0,쇠소깍
5138,1,0,0,1,1,0,0,0,0,쇠소깍
5139,1,1,0,0,1,0,0,0,0,쇠소깍
5140,1,1,0,1,0,0,0,0,0,쇠소깍
5141,1,1,1,0,0,1,0,0,0,쇠소깍
5142,1,1,0,0,1,0,0,0,0,쇠소깍
5143,1,1,0,0,0,1,0,0,0,쇠소깍
5144,0,0,0,0,0,0,0,0,0,쇠소깍
5145,1,0,0,0,0,1,0,0,0,쇠소깍
5146,1,1,0,0,0,1,0,0,0,쇠소깍
5147,1,1,0,0,0,0,0,1,0,쇠소깍
5148,1,1,0,0,0,1,0,0,0,쇠소깍
5149,1,0,1,0,0,1,0,0,0,쇠소깍
5150,1,1,0,1,0,1,0,0,0,쇠소깍
5151,1,1,0,0,0,1,0,0,0,쇠소깍
5152,1,1,0,0,0,1,0,0,0,쇠소깍
5153,1,1,0,1,1,1,1,0,0,쇠소깍
5154,1,1,0,0,0,1,0,0,0,쇠소깍
5155,1,1,0,0,0,1,0,0,0,쇠소깍
5156,1,1,0,0,1,0,0,0,0,쇠소깍
5157,1,1,0,0,0,1,0,0,0,쇠소깍
5158,1,0,0,0,0,1,0,0,0,쇠소깍
5159,1,1,0,0,0,1,0,0,0,쇠소깍
5160,1,0,0,0,0,1,0,1,0,쇠소깍
5161,1,1,1,0,0,0,0,0,0,쇠소깍
5162,1,1,0,0,1,0,0,0,0,쇠소깍
5163,1,0,0,0,0,1,0,1,0,쇠소깍
5164,1,0,0,0,0,1,0,0,0,쇠소깍
5165,1,1,0,1,1,0,0,0,0,쇠소깍
5166,1,0,0,0,0,1,0,1,0,쇠소깍
5167,1,0,0,0,0,0,0,0,1,쇠소깍
5168,1,0,0,0,0,0,0,1,0,쇠소깍
5169,1,1,0,1,1,1,1,1,0,쇠소깍
5170,1,1,0,0,1,1,0,0,0,쇠소깍
5171,1,0,0,0,0,1,0,0,0,쇠소깍
5172,1,1,0,0,0,1,0,0,0,쇠소깍
5173,1,1,0,0,1,1,0,0,0,쇠소깍
5174,1,0,0,0,0,1,0,0,1,쇠소깍
5175,1,1,0,1,0,1,1,0,0,쇠소깍
5176,0,0,0,0,0,1,0,1,0,쇠소깍
5177,1,0,1,0,0,1,0,0,0,쇠소깍
5178,1,0,0,0,0,1,0,0,0,쇠소깍
5179,1,1,0,1,0,0,0,0,0,쇠소깍
5180,1,1,0,0,0,0,0,0,0,쇠소깍
5181,1,0,0,0,1,1,0,0,0,쇠소깍
5182,1,1,0,0,0,0,0,0,0,쇠소깍
5183,1,1,0,0,1,1,0,0,0,쇠소깍
5184,1,1,0,0,0,1,0,0,0,쇠소깍
5185,1,0,0,0,0,1,0,1,0,쇠소깍
5186,1,1,0,0,0,1,0,0,0,쇠소깍
5187,1,0,0,0,0,1,1,0,0,쇠소깍
5188,0,1,0,0,0,1,0,0,0,쇠소깍
5189,1,1,0,0,1,1,1,0,0,쇠소깍
5190,1,1,1,0,0,1,0,0,0,쇠소깍
5191,1,0,0,1,0,1,0,0,0,쇠소깍
5192,1,0,0,0,0,1,0,1,0,쇠소깍
5193,1,1,0,1,0,0,1,0,1,쇠소깍
5194,1,0,0,0,0,1,0,0,0,쇠소깍
5195,1,1,0,0,0,1,0,0,0,쇠소깍
5196,1,1,0,1,0,1,1,0,1,쇠소깍
5197,1,1,0,0,0,1,0,0,0,쇠소깍
5198,1,1,1,0,0,1,0,0,0,쇠소깍
5199,1,1,0,0,1,1,0,0,0,쇠소깍
5200,1,1,0,0,1,0,0,0,1,쇠소깍
5201,1,1,0,0,0,1,0,0,0,쇠소깍
5202,1,0,0,0,0,1,0,0,0,쇠소깍
5203,1,0,0,0,0,1,0,0,0,쇠소깍
5204,1,1,1,0,0,1,0,0,0,쇠소깍
5205,1,1,0,0,1,1,0,0,0,쇠소깍
5206,1,1,0,0,0,0,0,1,0,쇠소깍
5207,1,0,1,0,0,1,0,0,0,쇠소깍
5208,1,1,0,0,0,1,0,0,0,쇠소깍
5209,1,0,0,0,0,0,0,0,0,쇠소깍
5210,1,1,0,0,0,0,0,1,0,쇠소깍
5211,1,1,0,0,1,0,0,0,0,쇠소깍
5212,1,0,0,0,0,0,0,0,0,쇠소깍
5213,1,0,0,0,0,1,0,0,0,쇠소깍
5214,1,1,0,0,1,1,0,0,0,쇠소깍
5215,1,1,0,0,1,1,0,0,0,쇠소깍
5216,1,1,0,0,0,1,0,0,0,쇠소깍
5217,1,1,0,1,0,0,1,0,0,쇠소깍
5218,1,1,1,0,1,1,0,0,0,쇠소깍
5219,1,1,0,0,0,1,0,0,0,쇠소깍
5220,0,1,0,0,1,1,0,0,0,쇠소깍
5221,1,1,0,0,0,1,0,0,0,쇠소깍
5222,0,1,0,0,0,1,0,0,0,쇠소깍
5223,1,1,0,0,0,1,0,0,0,쇠소깍
5224,1,1,0,0,1,1,0,0,0,쇠소깍
5225,1,1,0,0,0,0,0,0,0,쇠소깍
5226,0,0,0,0,0,0,0,0,1,쇠소깍
5227,1,0,0,0,0,1,0,0,0,쇠소깍
5228,1,1,0,0,0,1,0,0,0,쇠소깍
5229,1,1,0,1,1,1,0,1,0,쇠소깍
5230,1,1,0,1,1,1,0,0,0,쇠소깍
5231,1,1,0,0,0,0,0,0,0,쇠소깍
5232,1,1,0,0,1,1,0,1,0,쇠소깍
5233,1,1,0,0,0,1,0,1,0,쇠소깍
5234,1,1,0,1,0,1,1,0,0,쇠소깍
5235,1,1,0,1,1,0,1,1,0,쇠소깍
5236,0,0,0,0,0,1,0,0,1,쇠소깍
5237,1,1,0,0,1,1,0,0,0,쇠소깍
5238,1,1,0,0,0,1,0,0,0,쇠소깍
5239,1,0,0,0,0,1,0,1,0,쇠소깍
5240,1,0,0,0,0,1,0,0,0,쇠소깍
5241,1,1,0,1,1,1,1,0,0,쇠소깍
5242,1,1,0,0,1,1,0,0,0,쇠소깍
5243,1,1,0,0,1,1,1,0,0,쇠소깍
5244,1,0,0,0,0,1,0,0,0,쇠소깍
5245,1,1,0,1,0,1,1,0,0,쇠소깍
5246,0,1,0,0,0,1,0,0,0,쇠소깍
5247,1,0,0,0,0,1,0,0,0,쇠소깍
5248,1,0,0,0,0,1,0,0,0,쇠소깍
5249,1,1,1,1,1,1,1,0,0,쇠소깍
5250,1,1,0,0,0,1,0,0,0,쇠소깍
5251,1,1,0,0,0,1,0,0,0,쇠소깍
5252,1,1,0,0,0,1,0,0,0,쇠소깍
5253,1,1,0,0,1,1,0,1,0,쇠소깍
5254,1,1,1,0,1,1,0,0,0,쇠소깍
5255,1,1,0,0,0,1,0,0,0,쇠소깍
5256,1,1,0,0,0,1,0,0,0,쇠소깍
5257,1,1,0,1,0,1,0,0,0,쇠소깍
5258,0,1,0,0,1,1,0,1,0,쇠소깍
5259,1,0,0,0,0,0,0,0,0,쇠소깍
5260,1,0,0,0,0,0,0,1,0,쇠소깍
5261,1,1,0,0,0,0,0,0,0,쇠소깍
5262,0,0,1,0,0,0,0,0,0,쇠소깍
5263,1,1,0,0,0,0,0,0,0,쇠소깍
5264,1,1,0,0,1,1,0,0,0,쇠소깍
5265,1,0,0,0,0,1,0,0,0,쇠소깍
5266,1,1,1,0,1,1,0,0,0,쇠소깍
5267,0,1,0,0,1,1,0,0,0,쇠소깍
5268,1,1,0,0,1,0,0,0,0,쇠소깍
5269,1,1,0,0,0,1,0,1,0,쇠소깍
5270,1,1,0,0,0,0,0,0,0,쇠소깍
5271,1,1,1,0,0,1,1,0,0,쇠소깍
5272,0,0,0,0,0,0,0,0,0,쇠소깍
5273,0,0,0,0,0,1,0,1,0,쇠소깍
5274,1,1,0,0,0,1,0,0,0,쇠소깍
5275,1,1,0,0,0,1,0,0,0,쇠소깍
5276,1,0,0,0,0,1,0,1,0,쇠소깍
5277,1,1,0,0,0,1,0,0,0,쇠소깍
5278,1,0,0,0,0,1,1,0,0,쇠소깍
5279,1,1,0,0,0,1,0,0,0,쇠소깍
5280,1,1,0,0,1,1,0,1,0,쇠소깍
5281,1,0,0,0,0,1,0,0,0,쇠소깍
5282,1,0,1,0,0,1,0,0,0,쇠소깍
5283,1,1,1,1,0,1,1,1,0,쇠소깍
5284,1,1,0,0,0,1,0,0,0,쇠소깍
5285,1,1,0,0,0,1,0,1,0,쇠소깍
5286,1,0,0,0,0,0,0,0,0,수종사
5287,1,0,0,0,0,1,0,0,0,수종사
5288,1,1,0,0,0,0,0,0,0,수종사
5289,1,1,0,0,0,0,0,0,0,수종사
5290,1,1,0,0,0,1,0,0,0,수종사
5291,1,1,0,0,0,0,0,0,0,수종사
5292,1,0,0,0,0,0,0,0,0,수종사
5293,1,1,0,0,0,1,0,0,0,수종사
5294,0,1,1,0,0,0,0,0,0,수종사
5295,1,0,1,0,0,0,0,0,0,수종사
5296,1,1,0,0,1,0,0,1,0,수종사
5297,1,1,0,0,0,0,0,0,0,수종사
5298,0,0,0,0,1,1,0,0,0,수종사
5299,1,1,0,0,0,0,0,0,1,수종사
5300,1,1,0,0,0,0,0,0,0,수종사
5301,1,1,0,0,0,1,0,0,0,수종사
5302,1,0,0,0,0,1,0,0,0,수종사
5303,1,1,0,0,0,0,0,0,0,수종사
5304,0,0,0,0,0,1,0,0,0,수종사
5305,0,1,0,0,0,1,0,0,0,수종사
5306,1,0,0,1,0,1,0,0,0,수종사
5307,1,0,0,0,0,1,0,0,0,수종사
5308,1,0,0,0,0,0,0,0,0,수종사
5309,1,0,0,0,0,0,0,0,0,수종사
5310,1,1,0,0,1,0,0,0,0,수종사
5311,1,1,0,0,0,0,0,0,0,수종사
5312,1,1,0,0,0,1,0,0,0,수종사
5313,0,1,0,0,0,0,0,0,0,수종사
5314,1,1,0,0,0,0,0,0,0,수종사
5315,0,0,0,0,0,1,0,0,0,수종사
5316,0,1,0,0,0,0,0,0,0,수종사
5317,0,1,0,0,0,1,0,0,0,수종사
5318,1,0,1,0,0,0,0,0,0,수종사
5319,0,1,0,0,0,1,0,0,0,수종사
5320,1,1,0,0,0,0,0,0,0,수종사
5321,1,1,0,0,0,1,0,0,0,수종사
5322,1,1,0,0,0,0,0,0,0,수종사
5323,1,1,0,0,0,1,0,0,0,수종사
5324,1,1,0,0,0,0,0,0,0,수종사
5325,1,1,0,0,0,0,0,0,0,수종사
5326,1,0,0,0,0,1,0,0,0,수종사
5327,1,0,0,0,0,0,0,0,0,수종사
